university,universityLabel,totalStudents,undergradStudents,postgradStudents
http://www.wikidata.org/entity/Q1050078,Западно-Каролинский университет,12243,,
http://www.wikidata.org/entity/Q1052208,Нью-Мексиканский институт горного дела и технологий,1686,,
http://www.wikidata.org/entity/Q1052614,Университет штата Юта,21534,,
http://www.wikidata.org/entity/Q1052614,Университет штата Юта,27691,,
http://www.wikidata.org/entity/Q1053764,Центральный университет штата Коннектикут,10652,,
http://www.wikidata.org/entity/Q1054064,Университет Центрального Вашингтона,11174,,
http://www.wikidata.org/entity/Q1054905,Государственный университет Моргана,7763,,
http://www.wikidata.org/entity/Q1055243,Бурятский государственный университет,10000,,
http://www.wikidata.org/entity/Q1055874,Бриджпортский университет,4155,,
http://www.wikidata.org/entity/Q1056373,Галлодетский университет,1451,,
http://www.wikidata.org/entity/Q1056848,Oakwood University,1374,,
http://www.wikidata.org/entity/Q1057199,Университет Хоккайдо,17770,,
http://www.wikidata.org/entity/Q1061981,Университет Цуда,3249,,
http://www.wikidata.org/entity/Q1062121,Южнотихоокеанский университет,16980,,
http://www.wikidata.org/entity/Q1063665,Высшая школа экономики,19441,,
http://www.wikidata.org/entity/Q1064270,Gakushuin Women's College,1698,,
http://www.wikidata.org/entity/Q1067916,Okayama University,13057,,
http://www.wikidata.org/entity/Q1068615,Университет искусств,1530,,
http://www.wikidata.org/entity/Q1066989,Alliant University,3429,,
http://www.wikidata.org/entity/Q1007777,Университет Айдзу,1371,,
http://www.wikidata.org/entity/Q1012699,Bryant University,3338,,
http://www.wikidata.org/entity/Q1012699,Bryant University,3674,,
http://www.wikidata.org/entity/Q5328082,East China University of Political Science and Law,15420,,
http://www.wikidata.org/entity/Q5329516,East Texas Baptist University,1714,,
http://www.wikidata.org/entity/Q5329446,East Stroudsburg University of Pennsylvania,5835,,
http://www.wikidata.org/entity/Q5328060,Восточный центральный университет,3608,,
http://www.wikidata.org/entity/Q5330550,Eastern University,3504,,
http://www.wikidata.org/entity/Q5329352,ФГБОУ ВПО Восточно-Сибирский государственный университет технологий и управления,15000,,
http://www.wikidata.org/entity/Q5331048,East–West University,419,,
http://www.wikidata.org/entity/Q5338120,Эдинборский университет Пенсильвании,4319,,
http://www.wikidata.org/entity/Q5417138,Everglades University,2247,,
http://www.wikidata.org/entity/Q5362587,Elizabeth City State University,2002,,
http://www.wikidata.org/entity/Q6161219,Jarvis Christian University,719,,
http://www.wikidata.org/entity/Q6223569,Университет Джона Брауна,1761,,
http://www.wikidata.org/entity/Q6223569,Университет Джона Брауна,2343,,
http://www.wikidata.org/entity/Q4737977,Alvernia University,2560,,
http://www.wikidata.org/entity/Q4741376,Amberton University,1103,,
http://www.wikidata.org/entity/Q4743296,American Career Institute,8,,
http://www.wikidata.org/entity/Q4744166,Американский межконтинентальный университет,15415,,
http://www.wikidata.org/entity/Q4744969,American Sentinel University,2761,,
http://www.wikidata.org/entity/Q4702513,Al-Hikma University,650,,
http://www.wikidata.org/entity/Q4709395,Albany Technical College,3022,,
http://www.wikidata.org/entity/Q4716513,Aletheia University,4299,,
http://www.wikidata.org/entity/Q3551851,Ehime Prefectural University of Health Science,438,,
http://www.wikidata.org/entity/Q3551777,Minami Kyushu University,996,,
http://www.wikidata.org/entity/Q3551803,Sapporo City University,840,,
http://www.wikidata.org/entity/Q3551688,Walla Walla University,1737,,
http://www.wikidata.org/entity/Q3551806,Национальный сельскохозяйственный университет,6424,,
http://www.wikidata.org/entity/Q3551772,Университет Висконсин-Уайтуотер,11989,,
http://www.wikidata.org/entity/Q3557727,Пловдивский медицинский университет,3800,,
http://www.wikidata.org/entity/Q3577853,Гастингский колледж права Калифорнийского университета,1026,,
http://www.wikidata.org/entity/Q5434553,CTBC University of Technology,2024,,
http://www.wikidata.org/entity/Q5447173,Fielding Graduate University,1071,,
http://www.wikidata.org/entity/Q5455840,Five Branches University,349,,
http://www.wikidata.org/entity/Q5461608,Florida State College at Jacksonville,22344,,
http://www.wikidata.org/entity/Q5461548,Флоридский политехнический университет,1422,,
http://www.wikidata.org/entity/Q5463783,Fo Guang University,2966,,
http://www.wikidata.org/entity/Q5465153,Fontbonne University,1112,,
http://www.wikidata.org/entity/Q5472214,Fort Valley State University,2624,,
http://www.wikidata.org/entity/Q5472670,Fortis College,390,,
http://www.wikidata.org/entity/Q5472670,Fortis College,394,,
http://www.wikidata.org/entity/Q5472670,Fortis College,399,,
http://www.wikidata.org/entity/Q5477034,Fox Valley Technical College,11711,,
http://www.wikidata.org/entity/Q5483039,Францисканский университет Стьюбенвилла,3304,,
http://www.wikidata.org/entity/Q5491762,Franklin Pierce University,1928,,
http://www.wikidata.org/entity/Q1121983,Гренландский университет,650,,
http://www.wikidata.org/entity/Q1122171,Брненский технический университет,17599,,
http://www.wikidata.org/entity/Q1123198,Университет Нандзан,9883,,
http://www.wikidata.org/entity/Q1124179,Семинария Конкордии,377,,
http://www.wikidata.org/entity/Q1124179,Семинария Конкордии,596,,
http://www.wikidata.org/entity/Q1126179,Университет Линкольна (Миссури),2848,,
http://www.wikidata.org/entity/Q1131600,Государственный университет управления,25000,,
http://www.wikidata.org/entity/Q1132041,Коркоранская школа искусств и дизайна,590,,
http://www.wikidata.org/entity/Q1132955,Национальный политехнический институт Лотарингии,6000,,
http://www.wikidata.org/entity/Q1132955,Национальный политехнический институт Лотарингии,3530,,
http://www.wikidata.org/entity/Q1132955,Национальный политехнический институт Лотарингии,3525,,
http://www.wikidata.org/entity/Q1132955,Национальный политехнический институт Лотарингии,3554,,
http://www.wikidata.org/entity/Q1132955,Национальный политехнический институт Лотарингии,3638,,
http://www.wikidata.org/entity/Q1132955,Национальный политехнический институт Лотарингии,3844,,
http://www.wikidata.org/entity/Q1133013,Национальный университет «Киево-Могилянская академия»,3203,,
http://www.wikidata.org/entity/Q1133142,Азиатско-Тихоокеанский университет Рицумейкан,5796,,
http://www.wikidata.org/entity/Q1134292,Исландская академия искусств,749,,
http://www.wikidata.org/entity/Q1135937,Животноводческий университет Обихиро,1353,,
http://www.wikidata.org/entity/Q1136138,Osaka Kyoiku University,4317,,
http://www.wikidata.org/entity/Q1136874,St. Cloud State University,11841,,
